Date,Time,Type,Strike,Open_5m
2025-01-07,09:40,PE,24800,174.0
2025-01-07,09:40,PE,24850,186.15
2025-01-07,09:40,PE,24900,196.4
2025-01-07,09:40,PE,24950,207.7
2025-01-07,09:40,PE,25000,220.05
2025-01-07,09:40,PE,25100,243.6
2025-01-07,09:40,PE,25250,285.2
2025-01-07,09:40,PE,25300,304.0
2025-01-07,09:40,PE,25350,317.25
2025-01-07,09:40,PE,25400,335.05
2025-01-07,09:40,PE,25450,351.75
2025-01-07,09:40,PE,25500,372.1
2025-01-07,09:40,PE,25600,412.0
2025-01-07,09:40,PE,25700,455.95
2025-01-07,09:40,PE,25800,500.0
2025-01-07,09:40,PE,25900,547.75
2025-01-07,09:40,PE,26000,598.05
2025-01-07,09:45,CE,24500,1420.0
2025-01-07,09:45,CE,25000,1006.0
2025-01-07,09:45,CE,25050,973.25
2025-01-07,09:45,CE,25200,872.05
2025-01-07,09:45,CE,25400,743.35
2025-01-07,09:45,CE,25500,670.0
2025-01-07,09:45,CE,25550,640.85
2025-01-07,09:45,CE,25600,613.25
2025-01-07,09:45,CE,25650,588.75
2025-01-07,09:45,CE,25700,554.5
2025-01-07,09:45,CE,25750,524.0
2025-01-07,09:45,CE,25800,498.0
2025-01-07,09:45,CE,25850,476.2
2025-01-07,09:45,CE,25900,448.0
2025-01-07,09:45,CE,25950,426.15
2025-01-07,09:45,CE,26000,400.5
2025-01-07,09:45,CE,26050,380.35
2025-01-07,09:45,PE,24200,89.95
2025-01-07,09:45,PE,24300,101.05
2025-01-07,09:45,PE,24400,113.0
2025-01-07,09:45,PE,24500,129.15
2025-01-07,09:45,PE,24600,140.05
2025-01-07,09:45,PE,24700,157.45
2025-01-07,09:45,PE,24750,164.8
2025-01-07,09:45,PE,24800,175.75
2025-01-07,09:45,PE,24850,184.45
2025-01-07,09:45,PE,24900,194.3
2025-01-07,09:45,PE,24950,205.7
2025-01-07,09:45,PE,25000,220.8
2025-01-07,09:45,PE,25050,228.85
2025-01-07,09:45,PE,25100,251.0
2025-01-07,09:45,PE,25150,255.3
2025-01-07,09:45,PE,25200,277.25
2025-01-07,09:45,PE,25250,284.3
2025-01-07,09:45,PE,25300,298.65
2025-01-07,09:45,PE,25350,315.9
2025-01-07,09:45,PE,25400,335.05
2025-01-07,09:45,PE,25450,350.45
2025-01-07,09:45,PE,25500,376.0
2025-01-07,09:45,PE,25550,395.35
2025-01-07,09:45,PE,25600,418.0
2025-01-07,09:45,PE,25650,428.2
2025-01-07,09:45,PE,25700,459.05
2025-01-07,09:45,PE,25800,502.55
2025-01-07,09:45,PE,25900,551.95
2025-01-07,09:45,PE,26000,605.25
2025-01-07,09:50,CE,25000,1011.55
2025-01-07,09:50,CE,25400,737.3
2025-01-07,09:50,CE,25500,675.0
2025-01-07,09:50,CE,25550,643.55
2025-01-07,09:50,CE,25600,610.05
2025-01-07,09:50,CE,25650,580.0
2025-01-07,09:50,CE,25700,555.35
2025-01-07,09:50,CE,25750,528.65
2025-01-07,09:50,CE,25800,505.0
2025-01-07,09:50,CE,25850,471.2
2025-01-07,09:50,CE,25900,455.0
2025-01-07,09:50,CE,25950,427.25
2025-01-07,09:50,CE,26000,403.9
2025-01-07,09:50,PE,24200,89.0
2025-01-07,09:50,PE,24300,100.0
2025-01-07,09:50,PE,24400,110.85
2025-01-07,09:50,PE,24500,126.7
2025-01-07,09:50,PE,24600,141.85
2025-01-07,09:50,PE,24700,154.0
2025-01-07,09:50,PE,24750,164.65
2025-01-07,09:50,PE,24800,173.6
2025-01-07,09:50,PE,24850,184.75
2025-01-07,09:50,PE,24900,192.6
2025-01-07,09:50,PE,24950,205.85
2025-01-07,09:50,PE,25000,217.15
2025-01-07,09:50,PE,25050,231.25
2025-01-07,09:50,PE,25100,246.65
2025-01-07,09:50,PE,25150,255.75
2025-01-07,09:50,PE,25200,273.0
2025-01-07,09:50,PE,25300,300.05
2025-01-07,09:50,PE,25350,314.65
2025-01-07,09:50,PE,25500,368.0
2025-01-07,09:50,PE,25550,392.65
2025-01-07,09:50,PE,25600,409.35
2025-01-07,09:50,PE,25800,496.5
2025-01-07,09:50,PE,25900,543.1
2025-01-07,09:50,PE,25950,562.0
2025-01-07,09:50,PE,26000,592.0
2025-01-07,09:55,CE,24500,1411.15
2025-01-07,09:55,CE,25000,996.0
2025-01-07,09:55,CE,25400,726.4
2025-01-07,09:55,CE,25500,667.5
2025-01-07,09:55,CE,25550,637.4
2025-01-07,09:55,CE,25600,615.95
2025-01-07,09:55,CE,25650,573.25
2025-01-07,09:55,CE,25700,550.0
2025-01-07,09:55,CE,25800,494.5
2025-01-07,09:55,CE,26000,398.0
2025-01-07,09:55,PE,24200,90.95
2025-01-07,09:55,PE,24300,100.65
2025-01-07,09:55,PE,24400,113.0
2025-01-07,09:55,PE,24500,129.25
2025-01-07,09:55,PE,24600,141.8
2025-01-07,09:55,PE,24700,157.6
2025-01-07,09:55,PE,24750,168.35
2025-01-07,09:55,PE,24800,177.85
2025-01-07,09:55,PE,24850,188.75
2025-01-07,09:55,PE,24900,197.0
2025-01-07,09:55,PE,24950,211.4
2025-01-07,09:55,PE,25000,222.6
2025-01-07,09:55,PE,25100,245.55
2025-01-07,09:55,PE,25200,277.6
2025-01-07,09:55,PE,25300,302.25
2025-01-07,09:55,PE,25400,342.1
2025-01-07,09:55,PE,25450,361.05
2025-01-07,09:55,PE,25500,376.1
2025-01-07,09:55,PE,25550,390.5
2025-01-07,09:55,PE,25600,420.0
2025-01-07,09:55,PE,25800,502.45
2025-01-07,09:55,PE,26000,602.65
2025-01-07,10:00,CE,25000,1010.0
2025-01-07,10:00,CE,25500,672.0
2025-01-07,10:00,CE,25550,643.55
2025-01-07,10:00,CE,25600,604.0
2025-01-07,10:00,CE,25700,553.6
2025-01-07,10:00,CE,25800,499.3
2025-01-07,10:00,CE,25900,450.45
2025-01-07,10:00,CE,26000,403.85
2025-01-07,10:00,PE,24200,89.9
2025-01-07,10:00,PE,24300,101.0
2025-01-07,10:00,PE,24400,112.0
2025-01-07,10:00,PE,24500,128.5
2025-01-07,10:00,PE,24600,141.8
2025-01-07,10:00,PE,24700,156.3
2025-01-07,10:00,PE,24750,166.0
2025-01-07,10:00,PE,24800,179.6
2025-01-07,10:00,PE,24950,207.0
2025-01-07,10:00,PE,25000,220.55
2025-01-07,10:00,PE,25100,249.0
2025-01-07,10:00,PE,25200,280.0
2025-01-07,10:00,PE,25300,301.75
2025-01-07,10:00,PE,25400,335.9
2025-01-07,10:00,PE,25500,369.7
2025-01-07,10:00,PE,25550,402.55
2025-01-07,10:00,PE,25600,418.95
2025-01-07,10:00,PE,25650,434.55
2025-01-07,10:00,PE,25700,456.45
2025-01-07,10:00,PE,25750,477.2
2025-01-07,10:00,PE,25800,500.05
2025-01-07,10:00,PE,25900,556.0
2025-01-07,10:00,PE,26000,594.5
2025-01-07,10:05,CE,24500,1391.0
2025-01-07,10:05,CE,25000,995.0
2025-01-07,10:05,CE,25200,859.5
2025-01-07,10:05,CE,25400,725.25
2025-01-07,10:05,CE,25500,660.75
2025-01-07,10:05,CE,25600,610.0
2025-01-07,10:05,CE,25700,549.3
2025-01-07,10:05,CE,25750,516.8
2025-01-07,10:05,CE,25800,489.0
2025-01-07,10:05,CE,25900,441.95
2025-01-07,10:05,CE,25950,414.6
2025-01-07,10:05,CE,26000,393.4
2025-01-07,10:05,PE,24300,102.25
2025-01-07,10:05,PE,24500,130.0
2025-01-07,10:05,PE,24750,169.5
2025-01-07,10:05,PE,24800,177.35
2025-01-07,10:05,PE,24850,189.55
2025-01-07,10:05,PE,25000,224.5
2025-01-07,10:05,PE,25100,248.05
2025-01-07,10:05,PE,25200,278.95
2025-01-07,10:05,PE,25500,380.15
2025-01-07,10:05,PE,25600,419.15
2025-01-07,10:05,PE,26000,606.0
2025-01-07,10:10,CE,24500,1380.05
2025-01-07,10:10,CE,24800,1128.0
2025-01-07,10:10,CE,25000,990.0
2025-01-07,10:10,CE,25200,844.75
2025-01-07,10:10,CE,25400,714.5
2025-01-07,10:10,CE,25500,657.2
2025-01-07,10:10,CE,25550,621.45
2025-01-07,10:10,CE,25600,598.7
2025-01-07,10:10,CE,25700,538.5
2025-01-07,10:10,CE,25750,515.9
2025-01-07,10:10,CE,25800,487.95
2025-01-07,10:10,CE,26000,390.0
2025-01-07,10:10,CE,26050,376.15
2025-01-07,10:10,PE,24200,90.2
2025-01-07,10:10,PE,24400,115.35
2025-01-07,10:10,PE,24500,131.0
2025-01-07,10:10,PE,24600,143.95
2025-01-07,10:10,PE,24700,161.0
2025-01-07,10:10,PE,24800,179.1
2025-01-07,10:10,PE,25000,225.0
2025-01-07,10:10,PE,25100,252.1
2025-01-07,10:10,PE,25200,281.0
2025-01-07,10:10,PE,25500,381.2
2025-01-07,10:10,PE,25550,404.45
2025-01-07,10:10,PE,25600,420.1
2025-01-07,10:10,PE,25750,488.65
2025-01-07,10:10,PE,25800,508.0
2025-01-07,10:10,PE,26000,608.35
2025-01-07,10:15,CE,24800,1135.5
2025-01-07,10:15,CE,24950,1023.0
2025-01-07,10:15,CE,25000,981.0
2025-01-07,10:15,CE,25400,712.95
2025-01-07,10:15,CE,25500,650.05
2025-01-07,10:15,CE,25550,621.9
2025-01-07,10:15,CE,25600,595.0
2025-01-07,10:15,CE,25700,537.3
2025-01-07,10:15,CE,25800,482.5
2025-01-07,10:15,CE,26000,385.45
2025-01-07,10:15,CE,26050,366.95
2025-01-07,10:15,PE,24200,91.85
2025-01-07,10:15,PE,24300,101.95
2025-01-07,10:15,PE,24400,115.85
2025-01-07,10:15,PE,24500,132.6
2025-01-07,10:15,PE,24600,144.4
2025-01-07,10:15,PE,24700,160.0
2025-01-07,10:15,PE,24800,180.35
2025-01-07,10:15,PE,25000,228.4
2025-01-07,10:15,PE,25100,253.5
2025-01-07,10:15,PE,25200,280.4
2025-01-07,10:15,PE,25300,311.05
2025-01-07,10:15,PE,25350,330.0
2025-01-07,10:15,PE,25500,384.85
2025-01-07,10:15,PE,25550,405.0
2025-01-07,10:15,PE,25600,426.0
2025-01-07,10:15,PE,25650,445.4
2025-01-07,10:15,PE,25700,468.95
2025-01-07,10:15,PE,25800,513.3
2025-01-07,10:15,PE,26000,615.3
2025-01-07,10:20,CE,24500,1373.0
2025-01-07,10:20,CE,24800,1131.15
2025-01-07,10:20,CE,25000,977.0
2025-01-07,10:20,CE,25300,774.0
2025-01-07,10:20,CE,25400,710.0
2025-01-07,10:20,CE,25500,648.0
2025-01-07,10:20,CE,25600,591.85
2025-01-07,10:20,CE,25650,563.8
2025-01-07,10:20,CE,25700,533.6
2025-01-07,10:20,CE,25800,483.65
2025-01-07,10:20,CE,26000,385.55
2025-01-07,10:20,CE,26050,365.05
2025-01-07,10:20,PE,24200,92.3
2025-01-07,10:20,PE,24300,102.25
2025-01-07,10:20,PE,24400,114.9
2025-01-07,10:20,PE,24500,132.0
2025-01-07,10:20,PE,24700,161.05
2025-01-07,10:20,PE,24800,180.25
2025-01-07,10:20,PE,25000,228.05
2025-01-07,10:20,PE,25100,251.9
2025-01-07,10:20,PE,25200,281.0
2025-01-07,10:20,PE,25400,350.0
2025-01-07,10:20,PE,25500,385.75
2025-01-07,10:20,PE,25600,428.0
2025-01-07,10:20,PE,25650,448.45
2025-01-07,10:20,PE,25700,472.55
2025-01-07,10:20,PE,25800,518.3
2025-01-07,10:20,PE,26000,615.0
2025-01-07,10:25,CE,24500,1393.85
2025-01-07,10:25,CE,25000,978.1
2025-01-07,10:25,CE,25200,851.0
2025-01-07,10:25,CE,25400,713.3
2025-01-07,10:25,CE,25500,649.9
2025-01-07,10:25,CE,25600,595.95
2025-01-07,10:25,CE,25700,542.0
2025-01-07,10:25,CE,25800,490.0
2025-01-07,10:25,CE,25900,437.0
2025-01-07,10:25,CE,26000,388.15
2025-01-07,10:25,PE,24200,92.35
2025-01-07,10:25,PE,24400,114.55
2025-01-07,10:25,PE,24500,131.35
2025-01-07,10:25,PE,24700,160.1
2025-01-07,10:25,PE,24800,181.05
2025-01-07,10:25,PE,25000,228.6
2025-01-07,10:25,PE,25100,250.05
2025-01-07,10:25,PE,25200,275.0
2025-01-07,10:25,PE,25300,312.05
2025-01-07,10:25,PE,25500,384.6
2025-01-07,10:25,PE,25550,407.1
2025-01-07,10:25,PE,25600,428.6
2025-01-07,10:25,PE,25650,440.3
2025-01-07,10:25,PE,25700,466.05
2025-01-07,10:25,PE,25800,516.2
2025-01-07,10:25,PE,25900,552.7
2025-01-07,10:25,PE,26000,614.95
2025-01-07,10:30,CE,24500,1391.85
2025-01-07,10:30,CE,25000,993.55
2025-01-07,10:30,CE,25200,852.0
2025-01-07,10:30,CE,25500,655.0
2025-01-07,10:30,CE,25550,628.95
2025-01-07,10:30,CE,25700,544.05
2025-01-07,10:30,CE,26000,391.2
2025-01-07,10:30,PE,24200,90.4
2025-01-07,10:30,PE,24300,100.15
2025-01-07,10:30,PE,24400,113.0
2025-01-07,10:30,PE,24500,127.95
2025-01-07,10:30,PE,24600,140.55
2025-01-07,10:30,PE,24800,177.25
2025-01-07,10:30,PE,24900,196.9
2025-01-07,10:30,PE,25000,222.45
2025-01-07,10:30,PE,25100,246.75
2025-01-07,10:30,PE,25200,275.05
2025-01-07,10:30,PE,25300,306.1
2025-01-07,10:30,PE,25400,341.5
2025-01-07,10:30,PE,25500,376.35
2025-01-07,10:30,PE,25550,394.15
2025-01-07,10:30,PE,25600,418.45
2025-01-07,10:30,PE,25800,505.0
2025-01-07,10:30,PE,26000,606.45
2025-01-07,10:35,CE,24800,1135.5
2025-01-07,10:35,CE,25200,852.0
2025-01-07,10:35,CE,25500,658.4
2025-01-07,10:35,CE,25550,625.4
2025-01-07,10:35,CE,25600,600.05
2025-01-07,10:35,CE,25700,542.0
2025-01-07,10:35,CE,25750,512.7
2025-01-07,10:35,CE,25850,460.65
2025-01-07,10:35,CE,26000,390.3
2025-01-07,10:35,PE,24200,90.5
2025-01-07,10:35,PE,24300,100.15
2025-01-07,10:35,PE,24500,129.5
2025-01-07,10:35,PE,24700,159.0
2025-01-07,10:35,PE,24800,176.85
2025-01-07,10:35,PE,25000,222.5
2025-01-07,10:35,PE,25100,248.6
2025-01-07,10:35,PE,25200,275.35
2025-01-07,10:35,PE,25300,305.25
2025-01-07,10:35,PE,25400,341.5
2025-01-07,10:35,PE,25500,377.3
2025-01-07,10:35,PE,25550,399.4
2025-01-07,10:35,PE,25600,420.4
2025-01-07,10:35,PE,25700,462.55
2025-01-07,10:35,PE,25750,484.9
2025-01-07,10:35,PE,26000,606.9
2025-01-07,10:40,CE,25000,995.0
2025-01-07,10:40,CE,25500,662.0
2025-01-07,10:40,CE,25600,604.0
2025-01-07,10:40,CE,26000,393.1
2025-01-07,10:40,PE,24200,89.75
2025-01-07,10:40,PE,24300,99.45
2025-01-07,10:40,PE,24400,113.6
2025-01-07,10:40,PE,24500,128.9
2025-01-07,10:40,PE,24600,140.5
2025-01-07,10:40,PE,24700,157.5
2025-01-07,10:40,PE,24900,197.65
2025-01-07,10:40,PE,25000,221.95
2025-01-07,10:40,PE,25100,246.0
2025-01-07,10:40,PE,25300,306.0
2025-01-07,10:40,PE,25400,338.5
2025-01-07,10:40,PE,25500,375.4
2025-01-07,10:40,PE,25600,418.95
2025-01-07,10:40,PE,26000,604.75
2025-01-07,10:45,CE,24500,1380.0
2025-01-07,10:45,CE,24600,1320.75
2025-01-07,10:45,CE,25000,989.6
2025-01-07,10:45,CE,25500,654.1
2025-01-07,10:45,CE,25600,598.0
2025-01-07,10:45,CE,25700,543.5
2025-01-07,10:45,CE,25850,463.4
2025-01-07,10:45,CE,25950,411.6
2025-01-07,10:45,CE,26000,390.05
2025-01-07,10:45,PE,24200,90.7
2025-01-07,10:45,PE,24300,101.85
2025-01-07,10:45,PE,24400,114.1
2025-01-07,10:45,PE,24500,129.85
2025-01-07,10:45,PE,24550,131.8
2025-01-07,10:45,PE,24600,142.5
2025-01-07,10:45,PE,24700,159.05
2025-01-07,10:45,PE,24800,176.9
2025-01-07,10:45,PE,25000,223.6
2025-01-07,10:45,PE,25100,247.25
2025-01-07,10:45,PE,25150,264.0
2025-01-07,10:45,PE,25250,297.95
2025-01-07,10:45,PE,25400,341.25
2025-01-07,10:45,PE,25500,380.4
2025-01-07,10:45,PE,25600,421.0
2025-01-07,10:45,PE,26000,608.0
2025-01-07,10:50,CE,24500,1372.7
2025-01-07,10:50,CE,25000,977.05
2025-01-07,10:50,CE,25200,844.75
2025-01-07,10:50,CE,25350,743.85
2025-01-07,10:50,CE,25400,712.05
2025-01-07,10:50,CE,25500,650.15
2025-01-07,10:50,CE,25600,589.7
2025-01-07,10:50,CE,25700,533.7
2025-01-07,10:50,CE,25800,482.0
2025-01-07,10:50,CE,26000,388.0
2025-01-07,10:50,PE,24200,91.55
2025-01-07,10:50,PE,24300,103.65
2025-01-07,10:50,PE,24400,114.55
2025-01-07,10:50,PE,24500,130.8
2025-01-07,10:50,PE,24600,142.95
2025-01-07,10:50,PE,24700,159.2
2025-01-07,10:50,PE,24800,178.75
2025-01-07,10:50,PE,24900,200.0
2025-01-07,10:50,PE,24950,213.75
2025-01-07,10:50,PE,25000,224.5
2025-01-07,10:50,PE,25100,250.75
2025-01-07,10:50,PE,25200,282.95
2025-01-07,10:50,PE,25300,311.0
2025-01-07,10:50,PE,25400,346.95
2025-01-07,10:50,PE,25500,380.3
2025-01-07,10:50,PE,25550,402.15
2025-01-07,10:50,PE,25600,425.0
2025-01-07,10:50,PE,25750,493.0
2025-01-07,10:50,PE,25800,513.3
2025-01-07,10:50,PE,26000,609.1
2025-01-07,10:55,CE,24600,1272.95
2025-01-07,10:55,CE,25000,982.15
2025-01-07,10:55,CE,25300,770.0
2025-01-07,10:55,CE,25500,647.0
2025-01-07,10:55,CE,25550,616.65
2025-01-07,10:55,CE,25600,589.95
2025-01-07,10:55,CE,25650,558.75
2025-01-07,10:55,CE,26000,385.0
2025-01-07,10:55,PE,24200,92.2
2025-01-07,10:55,PE,24300,103.35
2025-01-07,10:55,PE,24400,116.1
2025-01-07,10:55,PE,24500,133.55
2025-01-07,10:55,PE,24600,144.6
2025-01-07,10:55,PE,24700,162.05
2025-01-07,10:55,PE,24800,182.0
2025-01-07,10:55,PE,25000,230.0
2025-01-07,10:55,PE,25100,254.0
2025-01-07,10:55,PE,25200,281.9
2025-01-07,10:55,PE,25400,350.0
2025-01-07,10:55,PE,25500,385.45
2025-01-07,10:55,PE,25550,407.25
2025-01-07,10:55,PE,25600,426.0
2025-01-07,10:55,PE,25650,449.55
2025-01-07,10:55,PE,25750,490.0
2025-01-07,10:55,PE,25800,517.05
2025-01-07,10:55,PE,25900,562.0
2025-01-07,10:55,PE,26000,615.3
2025-01-07,11:00,CE,24900,1035.3
2025-01-07,11:00,CE,25000,974.0
2025-01-07,11:00,CE,25400,705.75
2025-01-07,11:00,CE,25500,642.3
2025-01-07,11:00,CE,25600,585.05
2025-01-07,11:00,CE,25700,529.95
2025-01-07,11:00,CE,25800,474.0
2025-01-07,11:00,CE,25900,425.0
2025-01-07,11:00,CE,26000,382.0
2025-01-07,11:00,PE,24200,92.55
2025-01-07,11:00,PE,24300,103.85
2025-01-07,11:00,PE,24400,116.65
2025-01-07,11:00,PE,24500,133.15
2025-01-07,11:00,PE,24600,145.0
2025-01-07,11:00,PE,24700,162.15
2025-01-07,11:00,PE,24800,181.6
2025-01-07,11:00,PE,24900,202.8
2025-01-07,11:00,PE,25000,229.45
2025-01-07,11:00,PE,25100,254.5
2025-01-07,11:00,PE,25200,282.9
2025-01-07,11:00,PE,25500,385.7
2025-01-07,11:00,PE,25550,409.75
2025-01-07,11:00,PE,25600,429.6
2025-01-07,11:00,PE,25700,473.05
2025-01-07,11:00,PE,25800,518.0
2025-01-07,11:00,PE,26000,620.15
2025-01-07,11:05,CE,25000,973.0
2025-01-07,11:05,CE,25500,644.0
2025-01-07,11:05,CE,25650,558.75
2025-01-07,11:05,CE,25700,529.6
2025-01-07,11:05,CE,25950,403.8
2025-01-07,11:05,CE,26000,381.45
2025-01-07,11:05,PE,24200,91.5
2025-01-07,11:05,PE,24300,103.0
2025-01-07,11:05,PE,24400,115.0
2025-01-07,11:05,PE,24500,133.05
2025-01-07,11:05,PE,24600,144.0
2025-01-07,11:05,PE,24700,161.6
2025-01-07,11:05,PE,24800,181.0
2025-01-07,11:05,PE,24900,201.45
2025-01-07,11:05,PE,25000,229.0
2025-01-07,11:05,PE,25100,252.2
2025-01-07,11:05,PE,25300,314.0
2025-01-07,11:05,PE,25400,348.95
2025-01-07,11:05,PE,25500,386.0
2025-01-07,11:05,PE,25600,428.0
2025-01-07,11:05,PE,25700,470.5
2025-01-07,11:05,PE,25800,517.0
2025-01-07,11:05,PE,26000,620.05
2025-01-07,11:10,CE,25000,975.4
2025-01-07,11:10,CE,25500,644.3
2025-01-07,11:10,CE,25650,554.95
2025-01-07,11:10,CE,26000,380.45
2025-01-07,11:10,PE,24200,91.25
2025-01-07,11:10,PE,24300,102.95
2025-01-07,11:10,PE,24400,115.4
2025-01-07,11:10,PE,24500,132.55
2025-01-07,11:10,PE,24600,145.15
2025-01-07,11:10,PE,24700,161.0
2025-01-07,11:10,PE,24800,179.7
2025-01-07,11:10,PE,24900,201.55
2025-01-07,11:10,PE,25000,228.05
2025-01-07,11:10,PE,25200,281.05
2025-01-07,11:10,PE,25300,314.7
2025-01-07,11:10,PE,25400,348.55
2025-01-07,11:10,PE,25500,384.15
2025-01-07,11:10,PE,25600,427.25
2025-01-07,11:10,PE,25800,518.95
2025-01-07,11:10,PE,26000,618.75
2025-01-07,11:15,CE,24900,1055.9
2025-01-07,11:15,CE,24950,1023.0
2025-01-07,11:15,CE,25000,973.35
2025-01-07,11:15,CE,25050,934.7
2025-01-07,11:15,CE,25100,900.0
2025-01-07,11:15,CE,25500,643.95
2025-01-07,11:15,CE,25550,615.25
2025-01-07,11:15,CE,25600,583.3
2025-01-07,11:15,CE,25700,536.05
2025-01-07,11:15,CE,25800,482.0
2025-01-07,11:15,CE,25850,455.45
2025-01-07,11:15,CE,25900,432.0
2025-01-07,11:15,CE,25950,407.15
2025-01-07,11:15,CE,26000,382.35
2025-01-07,11:15,CE,26050,362.55
2025-01-07,11:15,PE,24200,92.4
2025-01-07,11:15,PE,24300,103.75
2025-01-07,11:15,PE,24400,113.75
2025-01-07,11:15,PE,24500,132.15
2025-01-07,11:15,PE,24600,143.05
2025-01-07,11:15,PE,24700,162.25
2025-01-07,11:15,PE,24800,179.6
2025-01-07,11:15,PE,25000,229.25
2025-01-07,11:15,PE,25100,252.8
2025-01-07,11:15,PE,25200,284.0
2025-01-07,11:15,PE,25300,314.65
2025-01-07,11:15,PE,25350,328.85
2025-01-07,11:15,PE,25400,345.25
2025-01-07,11:15,PE,25450,364.2
2025-01-07,11:15,PE,25500,388.5
2025-01-07,11:15,PE,25550,401.4
2025-01-07,11:15,PE,26000,620.75
2025-01-07,11:20,CE,24500,1364.0
2025-01-07,11:20,CE,25000,979.45
2025-01-07,11:20,CE,25200,833.95
2025-01-07,11:20,CE,25300,770.0
2025-01-07,11:20,CE,25400,705.75
2025-01-07,11:20,CE,25500,644.25
2025-01-07,11:20,CE,25600,589.0
2025-01-07,11:20,CE,25800,480.65
2025-01-07,11:20,CE,25900,428.0
2025-01-07,11:20,CE,26000,383.8
2025-01-07,11:20,PE,24400,114.5
2025-01-07,11:20,PE,24500,130.8
2025-01-07,11:20,PE,24600,144.1
2025-01-07,11:20,PE,24700,161.0
2025-01-07,11:20,PE,24800,180.7
2025-01-07,11:20,PE,24900,202.8
2025-01-07,11:20,PE,25000,226.9
2025-01-07,11:20,PE,25200,281.95
2025-01-07,11:20,PE,25300,311.75
2025-01-07,11:20,PE,25400,347.15
2025-01-07,11:20,PE,25450,360.65
2025-01-07,11:20,PE,25500,383.0
2025-01-07,11:20,PE,25600,425.15
2025-01-07,11:20,PE,25650,445.65
2025-01-07,11:20,PE,25800,518.95
2025-01-07,11:20,PE,26000,619.05
2025-01-07,11:25,CE,24500,1368.3
2025-01-07,11:25,CE,25000,971.5
2025-01-07,11:25,CE,25200,832.65
2025-01-07,11:25,CE,25350,741.85
2025-01-07,11:25,CE,25500,639.0
2025-01-07,11:25,CE,25550,613.0
2025-01-07,11:25,CE,25600,584.75
2025-01-07,11:25,CE,25700,530.85
2025-01-07,11:25,CE,26000,380.0
2025-01-07,11:25,PE,24200,91.0
2025-01-07,11:25,PE,24300,103.8
2025-01-07,11:25,PE,24500,131.8
2025-01-07,11:25,PE,24600,145.1
2025-01-07,11:25,PE,24700,161.3
2025-01-07,11:25,PE,25000,229.0
2025-01-07,11:25,PE,25400,349.0
2025-01-07,11:25,PE,25500,386.45
2025-01-07,11:25,PE,25600,428.85
2025-01-07,11:25,PE,25650,450.4
2025-01-07,11:25,PE,25700,474.75
2025-01-07,11:25,PE,26000,623.7
2025-01-07,11:30,CE,25000,975.0
2025-01-07,11:30,CE,25100,900.0
2025-01-07,11:30,CE,25300,763.55
2025-01-07,11:30,CE,25400,700.5
2025-01-07,11:30,CE,25500,643.75
2025-01-07,11:30,CE,25600,586.1
2025-01-07,11:30,CE,25700,530.0
2025-01-07,11:30,CE,25800,478.0
2025-01-07,11:30,CE,26000,381.0
2025-01-07,11:30,PE,24300,103.5
2025-01-07,11:30,PE,24400,116.1
2025-01-07,11:30,PE,24500,131.15
2025-01-07,11:30,PE,24600,146.05
2025-01-07,11:30,PE,24700,162.3
2025-01-07,11:30,PE,24800,182.15
2025-01-07,11:30,PE,24900,202.0
2025-01-07,11:30,PE,25000,227.95
2025-01-07,11:30,PE,25300,314.3
2025-01-07,11:30,PE,25400,348.4
2025-01-07,11:30,PE,25500,385.65
2025-01-07,11:30,PE,25600,430.45
2025-01-07,11:30,PE,25700,472.0
2025-01-07,11:30,PE,26000,623.0
2025-01-07,11:35,CE,25000,970.35
2025-01-07,11:35,CE,25300,764.0
2025-01-07,11:35,CE,25500,640.25
2025-01-07,11:35,CE,25700,525.25
2025-01-07,11:35,CE,25800,475.35
2025-01-07,11:35,CE,25900,426.9
2025-01-07,11:35,CE,26000,380.3
2025-01-07,11:35,PE,24500,133.5
2025-01-07,11:35,PE,24600,144.4
2025-01-07,11:35,PE,24700,162.0
2025-01-07,11:35,PE,24800,183.0
2025-01-07,11:35,PE,24900,204.0
2025-01-07,11:35,PE,25000,230.4
2025-01-07,11:35,PE,25200,285.0
2025-01-07,11:35,PE,25250,297.8
2025-01-07,11:35,PE,25300,315.9
2025-01-07,11:35,PE,25500,388.0
2025-01-07,11:35,PE,25600,430.3
2025-01-07,11:35,PE,25700,476.95
2025-01-07,11:35,PE,25800,519.5
2025-01-07,11:35,PE,26000,627.8
2025-01-07,11:40,CE,24500,1362.0
2025-01-07,11:40,CE,24600,1287.95
2025-01-07,11:40,CE,25000,968.5
2025-01-07,11:40,CE,25500,640.45
2025-01-07,11:40,CE,25600,585.0
2025-01-07,11:40,CE,25700,529.65
2025-01-07,11:40,CE,25800,474.0
2025-01-07,11:40,CE,25900,426.9
2025-01-07,11:40,CE,26000,380.8
2025-01-07,11:40,PE,24200,91.0
2025-01-07,11:40,PE,24300,101.95
2025-01-07,11:40,PE,24400,114.45
2025-01-07,11:40,PE,24500,132.65
2025-01-07,11:40,PE,24600,143.85
2025-01-07,11:40,PE,24700,161.65
2025-01-07,11:40,PE,24900,203.0
2025-01-07,11:40,PE,25000,229.75
2025-01-07,11:40,PE,25300,314.0
2025-01-07,11:40,PE,25400,349.0
2025-01-07,11:40,PE,25500,385.6
2025-01-07,11:40,PE,25550,406.0
2025-01-07,11:40,PE,25600,428.7
2025-01-07,11:40,PE,25800,521.25
